,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
81,prop-4,285,2,3,0,7,5,1,0,7,2,2.0,14,0.0,0,0.857142857,0.625,1,1,6.0,1,0.5,0
82,prop-4,285,2,3,0,12,15,1,0,12,2,2.0,58,0.0,0,0.857142857,0.625,1,1,28.0,1,0.5,0
83,prop-4,285,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
84,prop-4,285,3,3,0,28,33,3,0,28,2,2.0,142,0.0,0,0.75,0.444444444,1,1,46.33333333,3,1.3333,0
85,prop-4,285,2,4,0,27,26,1,0,27,2,1.0,281,0.0,0,0.933333333,0.6,1,1,138.5,1,0.5,0
86,prop-4,285,4,5,0,21,37,4,1,20,3,1.0,182,0.0,0,0.9607843140000001,0.5555555560000001,4,8,43.75,1,0.5,2
87,prop-4,285,7,3,4,13,106,9,4,9,5,0.7777777779999999,601,0.333333333,0,0.8275862070000001,0.5555555560000001,1,1,84.42857143,2,1.2857,0
88,prop-4,285,2,3,0,8,10,1,0,8,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
89,prop-4,285,5,5,0,9,12,10,0,9,1,2.0,32,0.0,0,0.8857142859999999,0.7,3,4,5.4,2,1.0,0
90,prop-4,285,5,5,0,8,15,10,0,8,1,1.0,45,0.0,0,0.8857142859999999,0.7,3,4,7.8,2,1.0,0
91,prop-4,285,5,4,0,24,62,4,1,23,4,0.916666667,268,0.0,0,0.9,0.5,3,3,52.0,1,0.6,0
92,prop-4,285,6,7,2,15,19,9,2,13,1,0.933333333,66,0.0,0,0.851851852,0.6,3,4,9.5,1,0.6667,1
93,prop-4,285,2,2,0,18,16,1,0,18,2,2.0,67,0.0,0,0.8,0.666666667,1,1,32.5,1,0.5,0
94,prop-4,285,2,3,0,18,18,1,0,18,2,2.0,78,0.0,0,0.857142857,0.625,1,1,38.0,1,0.5,0
95,prop-4,285,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
96,prop-4,285,3,2,0,7,12,1,1,6,3,2.0,60,0.0,0,0.8666666670000001,0.666666667,1,1,19.0,4,1.6667,0
97,prop-4,285,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.875,0.5,3,3,7.4,1,0.6,0
98,prop-4,285,2,3,0,10,19,1,0,10,2,2.0,70,1.0,0,0.857142857,0.625,1,1,33.5,1,0.5,0
99,prop-4,285,2,3,0,16,18,1,0,16,2,2.0,81,0.0,0,0.857142857,0.625,1,1,39.5,1,0.5,0
100,prop-4,285,3,3,0,14,26,1,0,14,2,0.833333333,146,0.333333333,0,0.9411764709999999,0.625,0,0,46.66666667,1,0.3333,0
101,prop-4,285,2,3,0,24,27,1,0,24,2,1.0,169,0.0,0,0.9,0.625,1,1,82.0,1,0.5,1
102,prop-4,285,1,8,0,1,2,0,0,1,1,2.0,5,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
103,prop-4,285,2,3,0,30,46,1,0,30,2,1.0,261,0.0,0,0.9,0.625,1,1,129.0,1,0.5,1
104,prop-4,285,2,3,0,16,20,1,0,16,2,2.0,134,0.0,0,0.857142857,0.625,1,1,66.0,1,0.5,0
105,prop-4,285,2,3,0,9,17,1,0,9,2,2.0,64,0.0,0,0.857142857,0.625,1,1,31.0,1,0.5,0
106,prop-4,285,0,1,0,6,0,0,6,0,0,2.0,30,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
107,prop-4,285,2,3,0,21,24,1,0,21,2,1.0,102,0.0,0,0.857142857,0.625,1,1,49.5,1,0.5,0
108,prop-4,285,2,1,0,3,5,1,1,2,2,2.0,17,0.0,0,0.0,0.75,0,0,7.5,1,0.5,0
109,prop-4,285,2,3,0,33,70,1,0,33,2,1.333333333,456,0.333333333,0,0.857142857,0.625,1,1,225.5,1,0.5,0
110,prop-4,285,2,3,0,11,18,1,0,11,2,2.0,86,0.0,0,0.857142857,0.625,1,1,42.0,1,0.5,0
111,prop-4,285,19,1,0,65,72,159,33,32,17,0.988888889,398,0.4,0,0.0,0.092592593,0,0,19.68421053,6,1.9474,0
112,prop-4,285,4,6,0,14,18,4,0,14,1,1.0,63,0.0,0,0.913043478,0.5555555560000001,2,2,14.0,1,0.5,0
113,prop-4,285,6,4,0,16,23,15,0,16,1,1.0,172,0.0,0,0.848484848,0.38888888899999996,1,2,27.5,3,1.3333,0
114,prop-4,285,7,1,0,14,29,19,5,9,5,0.944444444,165,0.333333333,0,0.0,0.26666666699999997,0,0,22.14285714,4,1.4286,0
115,prop-4,285,2,3,0,9,16,1,0,9,2,2.0,57,0.0,0,0.857142857,0.625,1,1,27.5,3,1.5,0
116,prop-4,285,2,3,0,8,6,1,0,8,2,2.0,16,0.0,0,0.857142857,0.625,1,1,7.0,1,0.5,0
117,prop-4,285,2,3,0,23,29,1,0,23,2,2.0,257,0.0,0,0.857142857,0.625,1,1,127.5,1,0.5,2
118,prop-4,285,2,4,0,4,4,1,0,4,1,2.0,11,0.0,0,0.9090909090000001,1.0,1,1,4.5,1,0.5,0
119,prop-4,285,3,3,0,9,16,1,0,9,2,0.75,63,0.5,0,0.9722222220000001,0.6,1,1,19.33333333,3,1.0,0
120,prop-4,285,5,5,0,8,15,10,0,8,1,1.0,45,0.0,0,0.8857142859999999,0.7,3,4,7.8,2,1.0,0
121,prop-4,285,2,4,0,22,20,1,0,22,2,1.0,73,0.0,0,0.933333333,0.6,1,1,35.0,1,0.5,0
122,prop-4,285,4,5,35,45,15,6,35,10,2,1.0,67,0.0,0,0.9090909090000001,0.5555555560000001,1,1,15.25,4,1.25,0
123,prop-4,285,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.88,0.5,3,3,7.4,1,0.6,0
124,prop-4,285,4,2,0,21,45,4,0,21,3,0.7777777779999999,329,0.666666667,0,0.942857143,0.7333333329999999,1,3,80.5,18,5.0,0
125,prop-4,285,2,3,0,9,9,1,0,9,2,2.0,35,0.0,0,0.857142857,0.625,1,1,16.5,4,2.0,1
126,prop-4,285,3,3,0,6,24,1,0,6,2,0.75,124,0.5,0,0.9722222220000001,0.6,0,0,39.66666667,7,2.3333,0
127,prop-4,285,6,3,0,21,21,15,0,21,2,2.0,79,0.0,0,0.8214285709999999,0.583333333,2,2,12.16666667,1,0.8333,0
128,prop-4,285,4,2,0,46,87,0,0,46,2,0.8888888890000001,912,0.166666667,0,0.8666666670000001,0.666666667,0,0,224.0,25,6.5,0
129,prop-4,285,2,3,0,18,27,1,0,18,2,1.0,135,0.0,0,0.857142857,0.625,1,1,66.0,1,0.5,0
130,prop-4,285,2,4,0,23,19,1,0,23,2,1.0,72,0.0,0,0.933333333,0.6,1,1,34.5,1,0.5,0
131,prop-4,285,2,3,0,16,28,1,0,16,2,2.0,113,0.0,0,0.857142857,0.625,1,1,55.5,1,0.5,1
132,prop-4,285,2,3,0,27,37,1,0,27,2,1.0,179,0.0,0,0.857142857,0.625,1,1,87.0,1,0.5,0
133,prop-4,285,5,4,0,7,10,10,0,7,1,2.0,24,0.0,0,0.875,0.55,2,3,3.8,1,0.8,0
134,prop-4,285,5,6,0,21,24,4,0,21,1,0.916666667,81,0.0,0,0.875,0.666666667,2,3,14.6,1,0.6,0
135,prop-4,285,2,3,0,26,21,1,0,26,2,1.0,87,0.0,0,0.857142857,0.625,1,1,41.5,1,0.5,0
136,prop-4,285,1,8,0,1,2,0,0,1,1,2.0,5,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
137,prop-4,285,2,3,0,17,18,1,0,17,2,1.0,72,0.0,0,0.857142857,0.625,1,1,34.5,1,0.5,0
138,prop-4,285,4,4,0,13,24,4,0,13,1,0.666666667,633,0.0,0,0.9,1.0,1,1,156.25,5,2.75,0
139,prop-4,285,7,5,0,16,37,15,1,15,4,0.944444444,153,0.0,0,0.907407407,0.5,4,9,20.42857143,1,0.7143,0
140,prop-4,285,4,7,0,13,27,4,0,13,3,1.0,109,0.0,0,0.968253968,0.5555555560000001,6,12,25.5,1,0.5,0
141,prop-4,285,6,4,0,22,42,0,0,22,2,0.8714285709999999,458,0.28571428600000004,2,0.846153846,0.36666666700000006,2,5,73.0,2,0.8333,0
142,prop-4,285,5,6,0,9,14,8,0,9,1,1.0,46,0.0,0,0.875,0.5,3,3,7.6,1,0.6,0
143,prop-4,285,3,1,0,25,48,1,0,25,2,0.9,238,0.2,0,0.0,0.75,0,0,76.66666667,7,2.3333,0
144,prop-4,285,5,4,1,15,26,10,1,14,1,1.0,123,0.0,0,0.818181818,0.533333333,1,1,23.4,5,2.2,0
145,prop-4,285,6,5,13,29,35,13,13,16,1,0.966666667,188,0.166666667,0,0.943396226,0.325,1,1,29.33333333,5,1.5,0
146,prop-4,285,4,7,0,13,27,4,0,13,3,1.0,114,0.0,0,0.968253968,0.5555555560000001,6,12,26.75,1,0.5,0
147,prop-4,285,9,1,0,46,102,34,3,43,1,0.925,977,0.2,0,0.0,0.375,0,0,107.0,2,0.8889,0
148,prop-4,285,2,3,0,13,16,1,0,13,2,2.0,63,0.0,0,0.857142857,0.625,1,1,30.5,6,3.0,0
149,prop-4,285,2,3,0,13,17,1,0,13,2,2.0,49,0.0,0,0.857142857,0.625,1,1,23.5,1,0.5,0
150,prop-4,285,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.88,0.5,3,3,7.4,1,0.6,0
151,prop-4,285,5,6,0,15,20,4,0,15,1,0.916666667,68,0.0,0,0.875,0.666666667,2,3,12.0,1,0.6,0
152,prop-4,285,2,4,0,17,16,1,0,17,2,2.0,70,0.0,0,0.933333333,0.6,1,1,34.0,1,0.5,0
153,prop-4,285,2,3,0,14,17,1,0,14,2,1.0,69,0.0,0,0.857142857,0.625,1,1,33.0,5,2.5,1
154,prop-4,285,4,5,0,23,45,4,3,20,3,1.0,201,0.0,0,0.9607843140000001,0.5555555560000001,4,10,48.5,1,0.5,0
155,prop-4,285,2,3,0,7,6,1,0,7,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,1,0.5,0
156,prop-4,285,7,3,0,27,57,17,0,27,6,0.962962963,278,0.222222222,0,0.8214285709999999,0.5,0,0,37.42857143,7,2.2857,0
157,prop-4,285,2,3,0,13,14,1,0,13,2,2.0,47,0.0,0,0.857142857,0.625,2,2,22.5,1,0.5,1
158,prop-4,285,3,6,0,11,19,3,0,11,3,1.0,66,0.0,0,0.9636363640000001,0.666666667,2,2,20.66666667,4,1.6667,0
159,prop-4,285,2,3,0,15,17,1,0,15,2,1.0,104,0.0,0,0.857142857,0.625,1,1,49.5,1,0.5,0
160,prop-4,285,0,1,0,1,0,0,1,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
161,prop-4,285,2,3,0,14,14,1,0,14,2,2.0,41,0.0,0,0.857142857,0.625,1,1,19.5,1,0.5,0
162,prop-4,285,2,3,0,8,13,1,0,8,2,2.0,50,0.0,0,0.857142857,0.625,1,1,24.0,5,2.5,0
163,prop-4,285,6,6,0,16,24,3,0,16,1,0.8666666670000001,103,0.0,0,0.84,0.7333333329999999,2,3,15.66666667,1,0.6667,0
164,prop-4,285,5,5,0,8,11,10,0,8,1,2.0,32,0.0,0,0.8857142859999999,0.7,3,4,5.4,2,1.0,0
165,prop-4,285,5,4,0,38,99,4,0,38,2,0.5625,1776,0.0,0,0.7333333329999999,0.65,1,1,353.4,1,0.8,1
166,prop-4,285,2,3,0,18,16,1,0,18,2,1.0,84,0.0,0,0.857142857,0.625,1,1,40.5,1,0.5,0
167,prop-4,285,2,3,0,13,16,1,0,13,2,2.0,74,0.0,0,0.857142857,0.625,1,1,36.0,1,0.5,0
168,prop-4,285,2,3,0,17,17,1,0,17,2,2.0,79,0.0,0,0.857142857,0.625,1,1,38.5,1,0.5,0
169,prop-4,285,2,3,0,9,13,1,0,9,2,2.0,53,0.0,0,0.857142857,0.625,1,1,25.5,1,0.5,0
170,prop-4,285,4,6,0,12,24,2,0,12,3,0.8666666670000001,106,0.2,1,0.9636363640000001,0.666666667,1,1,24.25,2,1.0,0
171,prop-4,285,2,3,0,3,4,1,0,3,1,2.0,8,0.0,0,0.833333333,1.0,1,1,3.0,1,0.5,0
172,prop-4,285,4,4,0,9,14,4,0,9,3,1.0,55,0.0,0,0.931034483,0.5555555560000001,3,3,12.0,1,0.5,0
173,prop-4,285,2,4,0,30,32,1,0,30,2,1.0,140,0.0,0,0.933333333,0.6,1,1,68.5,1,0.5,0
174,prop-4,285,2,3,0,23,29,1,0,23,2,2.0,147,0.0,0,0.857142857,0.625,1,1,72.5,1,0.5,1
175,prop-4,285,2,3,0,16,19,1,0,16,2,1.0,72,0.0,0,0.857142857,0.625,1,1,34.5,1,0.5,0
176,prop-4,285,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
177,prop-4,285,2,3,0,15,15,1,0,15,2,2.0,54,0.0,0,0.857142857,0.625,1,1,26.0,1,0.5,0
178,prop-4,285,3,1,0,8,11,1,1,7,1,0.75,39,0.5,0,0.0,0.5,0,0,11.33333333,1,0.3333,0
179,prop-4,285,4,5,0,14,40,4,1,13,3,1.0,174,0.0,0,0.9607843140000001,0.5555555560000001,4,8,41.75,1,0.5,0
180,prop-4,285,2,3,0,11,15,1,0,11,2,2.0,62,0.0,0,0.857142857,0.625,1,1,30.0,1,0.5,1
181,prop-4,285,7,8,0,14,22,21,0,14,1,1.0555555559999998,110,0.0,0,0.87804878,0.375,2,6,14.28571429,1,0.7143,0
182,prop-4,285,2,3,0,14,17,1,0,14,2,2.0,72,0.0,0,0.857142857,0.625,1,1,35.0,1,0.5,0
183,prop-4,285,4,3,0,26,44,4,0,26,2,0.8205128209999999,558,0.23076923100000002,0,0.904761905,0.5555555560000001,0,0,135.25,13,4.0,0
184,prop-4,285,5,5,0,12,15,10,0,12,1,2.0,43,0.0,0,0.882352941,0.55,1,2,7.6,1,0.8,0
185,prop-4,285,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
186,prop-4,285,8,4,0,23,44,8,6,17,5,0.857142857,220,0.0,0,0.8125,0.535714286,2,2,26.125,1,0.75,0
187,prop-4,285,3,4,0,4,8,3,2,2,2,1.166666667,29,0.0,0,0.974358974,1.0,3,7,7.666666667,1,0.3333,1
188,prop-4,285,8,6,2,22,36,22,2,20,1,0.892857143,179,0.0,0,0.7857142859999999,0.5,2,6,20.875,1,0.75,1
189,prop-4,285,2,3,0,22,32,1,0,22,2,1.0,114,0.0,0,0.857142857,0.625,1,1,55.5,1,0.5,0
190,prop-4,285,3,4,0,3,8,3,1,2,2,1.166666667,29,0.0,0,0.962962963,1.0,2,2,7.666666667,1,0.3333,0
191,prop-4,285,3,4,0,13,20,3,0,13,1,1.0,220,0.0,0,0.931034483,1.0,1,1,70.66666667,6,2.3333,0
192,prop-4,285,2,3,0,18,20,1,0,18,2,2.0,106,0.0,0,0.857142857,0.625,1,1,52.0,1,0.5,0
193,prop-4,285,9,5,0,27,59,0,0,27,8,0.791666667,464,0.0,0,0.875,0.65625,4,11,50.22222222,1,0.7778,0
194,prop-4,285,11,1,0,52,230,53,2,50,1,0.94,1200,0.2,0,0.0,0.2,0,0,107.6363636,5,1.3636,2
195,prop-4,285,4,3,0,26,47,4,0,26,2,0.7777777779999999,286,0.166666667,0,0.904761905,0.666666667,0,0,69.0,7,2.75,0
196,prop-4,285,5,2,0,20,52,4,1,19,4,0.666666667,680,0.666666667,0,0.916666667,0.35714285700000004,0,0,134.4,21,9.0,0
197,prop-4,285,7,1,0,39,80,19,1,38,3,0.944444444,704,0.333333333,0,0.0,0.257575758,0,0,99.14285714,1,0.7143,2
198,prop-4,285,4,5,0,19,36,4,0,19,3,1.0,266,0.0,0,0.9607843140000001,0.5555555560000001,4,9,64.75,1,0.5,0
199,prop-4,285,2,3,0,21,25,1,0,21,2,1.0,105,0.0,0,0.857142857,0.625,1,1,51.0,1,0.5,0
200,prop-4,285,2,3,0,15,13,1,0,15,2,2.0,44,1.0,0,0.958333333,0.666666667,2,2,20.5,1,0.5,0
201,prop-4,285,5,7,0,2,10,10,0,2,1,1.083333333,35,0.0,0,0.9189189190000001,1.0,3,6,5.4,1,0.6,0
202,prop-4,285,4,4,0,20,49,2,0,20,1,0.833333333,363,0.25,0,0.916666667,1.0,2,3,88.75,10,2.75,1
203,prop-4,285,6,4,0,15,21,15,0,15,2,0.8666666670000001,113,0.0,0,0.918367347,0.36111111100000004,0,0,17.33333333,2,1.1667,0
