,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
20,prop-1,4,5,2,3,4,16,2,4,0,4,0.75,81,1.0,0,0.7142857140000001,0.433333333,1,2,14.6,2,1.4,0
21,prop-1,4,2,2,0,8,12,1,0,8,2,2.0,39,0.0,0,0.666666667,0.75,0,0,18.5,2,1.0,0
22,prop-1,4,4,2,14,23,20,0,14,9,2,2.0,89,0.0,0,0.4,0.583333333,0,0,21.25,4,2.25,1
23,prop-1,4,42,1,0,144,206,815,87,57,38,1.0090592329999999,1133,0.2,0,0.0,0.07871396900000001,0,0,25.14285714,11,2.8571,4
24,prop-1,4,2,3,0,7,14,1,0,7,1,2.0,74,1.0,0,0.933333333,0.75,1,1,35.5,5,2.5,0
25,prop-1,4,4,1,0,16,9,6,12,4,3,1.0,43,1.0,0,0.0,0.25,0,0,9.0,2,1.5,0
26,prop-1,4,18,5,0,18,47,119,2,16,11,0.882352941,209,0.5,1,0.8993710690000001,0.225490196,3,17,10.38888889,5,1.1667,0
27,prop-1,4,2,3,0,1,7,1,0,1,1,2.0,42,1.0,0,0.98,0.666666667,0,0,19.5,1,0.5,0
28,prop-1,4,6,3,0,8,25,3,0,8,6,0.7,121,1.0,0,0.8863636359999999,0.333333333,2,6,18.83333333,6,2.0,0
29,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,59,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
30,prop-1,4,11,1,0,1,23,35,1,0,10,0.6333333329999999,305,1.0,0,0.0,0.28571428600000004,0,0,26.45454545,6,1.7273,0
31,prop-1,4,7,1,0,3,8,15,3,0,7,0.833333333,34,1.0,0,0.0,0.7142857140000001,0,0,3.428571429,1,0.8571,0
32,prop-1,4,14,3,0,13,64,59,1,13,11,0.9567307690000001,665,1.0,0,0.767857143,0.6785714290000001,1,2,45.35714286,9,1.5714,0
33,prop-1,4,1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
34,prop-1,4,2,3,0,5,6,1,0,5,1,2.0,25,1.0,0,0.933333333,0.75,1,1,11.0,4,2.0,1
35,prop-1,4,10,3,0,8,24,17,0,8,7,0.851851852,197,1.0,0,0.8125,0.32,2,6,18.1,5,1.9,0
36,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
37,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,6,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
38,prop-1,4,4,2,0,12,20,4,0,12,2,0.833333333,77,0.5,0,0.5,0.41666666700000005,1,1,17.75,2,0.75,0
39,prop-1,4,5,2,0,10,15,8,2,9,4,0.75,43,1.0,1,0.875,0.36666666700000006,1,1,7.4,2,1.0,0
40,prop-1,4,17,4,0,17,62,52,1,17,14,0.8125,700,0.5,0,0.8818897640000001,0.3125,2,8,40.05882353,11,2.2353,0
41,prop-1,4,2,1,0,23,42,1,0,23,2,2.0,158,0.0,0,0.0,0.666666667,0,0,78.0,7,3.5,0
42,prop-1,4,8,1,0,3,21,18,2,1,8,0.988095238,152,0.41666666700000005,0,0.0,0.375,0,0,16.5,3,1.375,0
43,prop-1,4,10,4,1,9,23,31,2,7,5,0.938271605,119,0.444444444,1,0.92920354,0.288888889,2,6,10.0,3,1.0,0
44,prop-1,4,3,4,0,7,9,3,1,6,1,1.0,36,0.0,0,0.8888888890000001,0.444444444,1,1,10.66666667,2,1.0,0
45,prop-1,4,2,1,0,1,5,1,0,1,2,2.0,45,0.0,0,0.0,0.75,0,0,21.5,9,4.5,0
46,prop-1,4,2,3,0,6,8,1,0,6,1,2.0,31,1.0,0,0.933333333,0.75,1,1,14.0,5,2.5,0
47,prop-1,4,1,1,0,3,1,0,2,1,1,2.0,9,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
48,prop-1,4,5,1,0,16,38,0,1,15,2,0.0,250,1.0,0,0.0,0.6,0,0,48.8,1,0.8,0
49,prop-1,4,2,1,0,7,17,1,0,7,2,2.0,150,0.0,0,0.0,0.75,0,0,74.0,14,7.0,0
50,prop-1,4,2,3,0,16,34,1,0,16,2,2.0,119,0.0,0,0.833333333,0.75,1,1,58.5,4,2.0,1
51,prop-1,4,11,5,0,22,55,41,1,21,8,0.94,195,0.4,0,0.940789474,0.3,3,12,16.27272727,3,1.3636,1
52,prop-1,4,2,1,0,1,5,1,0,1,2,2.0,45,0.0,0,0.0,0.75,0,0,21.5,9,4.5,0
53,prop-1,4,4,2,0,24,53,4,0,24,2,0.8888888890000001,198,0.333333333,0,0.5,0.444444444,1,1,47.75,4,1.25,0
54,prop-1,4,5,1,0,8,15,10,0,8,3,2.0,41,0.0,0,0.0,0.52,0,0,7.2,1,0.8,0
55,prop-1,4,13,1,0,21,54,40,10,14,7,0.625,519,0.75,1,0.0,0.291666667,0,0,38.61538462,6,1.6923,0
56,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,50,0.0,0,0.0,0.0,0,0,0.0,0,0.0,3
57,prop-1,4,28,1,0,171,68,272,165,6,24,0.808641975,625,0.5,0,0.0,0.24444444399999998,0,0,21.10714286,3,1.3571,0
58,prop-1,4,6,1,0,3,19,15,2,1,4,1.0,106,0.0,0,0.0,0.433333333,0,0,16.33333333,2,1.3333,0
59,prop-1,4,5,2,0,25,40,8,0,25,2,0.833333333,139,0.333333333,0,0.4,0.4,1,1,26.2,3,1.4,0
60,prop-1,4,2,3,0,7,8,1,0,7,1,2.0,38,1.0,0,0.933333333,0.75,1,1,17.5,7,3.5,0
61,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,5,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
62,prop-1,4,5,1,0,32,72,4,0,32,2,0.8125,272,0.25,0,0.0,0.35714285700000004,0,0,52.6,3,1.4,0
63,prop-1,4,9,6,0,13,51,28,4,13,2,0.8125,319,1.0,0,0.93220339,0.5,3,4,34.22222222,3,1.3333,2
64,prop-1,4,25,6,0,48,116,216,2,47,16,1.0054347829999999,856,0.086956522,1,0.859756098,0.166666667,3,11,32.32,10,2.32,1
65,prop-1,4,2,2,0,2,3,1,1,1,1,2.0,7,0.0,0,0.9090909090000001,1.0,1,2,2.5,1,0.5,0
66,prop-1,4,2,5,0,3,12,1,0,3,1,2.0,44,0.0,0,0.979166667,0.75,1,1,21.0,3,1.5,0
67,prop-1,4,3,4,0,10,18,3,0,10,1,1.0,55,0.0,0,0.8666666670000001,0.5,1,1,17.0,2,1.0,0
68,prop-1,4,5,1,0,15,33,10,0,15,3,1.0,136,0.2,0,0.0,0.5,0,0,25.2,6,1.6,1
69,prop-1,4,3,1,0,6,11,3,0,6,3,2.0,27,0.0,0,0.0,0.7777777779999999,0,0,8.0,1,0.6667,0
70,prop-1,4,2,4,0,3,6,1,0,3,2,2.0,26,0.0,0,0.978723404,0.75,1,1,12.0,3,1.5,0
71,prop-1,4,7,5,0,20,46,9,15,19,1,0.833333333,455,0.85,3,0.99025974,0.261904762,0,0,61.14285714,2,1.0,0
72,prop-1,4,10,5,0,24,49,39,1,23,2,0.833333333,213,0.0,0,0.93129771,0.26666666699999997,2,11,20.1,5,1.6,0
73,prop-1,4,3,6,0,2,9,0,2,0,3,0.75,51,1.0,0,0.996815287,0.5555555560000001,1,2,15.33333333,5,2.3333,0
74,prop-1,4,8,3,0,15,34,6,0,15,6,0.7857142859999999,207,1.0,0,0.8478260870000001,0.325,2,6,24.375,10,2.5,0
75,prop-1,4,4,5,0,8,7,6,7,1,4,1.333333333,22,1.0,0,0.96,0.625,1,1,4.25,1,0.25,0
76,prop-1,4,9,1,0,40,46,34,23,17,3,0.75,237,0.5,0,0.0,0.303571429,0,0,25.11111111,2,1.3333,0
77,prop-1,4,7,1,0,24,8,15,22,2,7,0.833333333,34,1.0,0,0.0,0.35714285700000004,0,0,3.428571429,1,0.8571,0
78,prop-1,4,5,1,0,12,31,10,0,12,4,1.0,138,0.0,0,0.0,0.4,0,0,26.4,3,1.2,0
79,prop-1,4,2,2,0,5,8,1,0,5,2,2.0,27,0.0,0,0.666666667,0.666666667,0,0,12.5,1,0.5,0
80,prop-1,4,1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
81,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,22,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
82,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
83,prop-1,4,2,3,0,9,15,1,0,9,1,2.0,59,1.0,0,0.933333333,0.75,1,1,28.0,5,2.5,0
84,prop-1,4,2,3,0,7,14,1,0,7,1,2.0,39,1.0,0,0.933333333,0.75,1,1,18.0,2,1.0,0
85,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
86,prop-1,4,5,3,1,20,52,8,1,19,3,0.8,216,0.8,0,0.5555555560000001,0.4,1,1,41.2,6,2.2,2
87,prop-1,4,27,2,0,27,48,229,24,3,27,0.903846154,381,1.0,0,0.297297297,0.206349206,1,1,12.74074074,7,1.4444,0
88,prop-1,4,2,3,0,18,26,1,0,18,2,2.0,88,0.0,0,0.989795918,1.0,1,1,43.0,5,2.5,0
89,prop-1,4,2,2,0,2,3,1,1,1,1,2.0,7,0.0,0,0.9285714290000001,1.0,1,2,2.5,1,0.5,0
90,prop-1,4,27,4,0,46,129,327,17,39,6,0.966346154,1050,0.5625,1,0.643835616,0.12962963,1,3,37.2962963,16,1.9259,0
91,prop-1,4,12,2,0,89,24,54,84,5,12,0.818181818,108,1.0,0,0.5,0.226190476,1,1,7.833333333,1,0.9167,0
92,prop-1,4,2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
93,prop-1,4,10,3,0,18,53,41,2,17,4,0.988888889,413,0.2,0,0.783783784,0.291666667,1,3,39.3,7,3.1,0
94,prop-1,4,3,1,0,6,11,3,0,6,3,2.0,27,0.0,0,0.0,0.7777777779999999,0,0,8.0,1,0.6667,0
95,prop-1,4,5,5,0,5,30,8,0,5,3,0.875,153,0.5,0,0.945454545,0.375,3,8,29.2,8,2.0,0
96,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
97,prop-1,4,2,3,0,9,17,1,0,9,1,2.0,82,1.0,0,0.933333333,0.75,1,1,39.5,9,4.5,0
98,prop-1,4,7,1,0,1,8,15,1,0,7,0.833333333,34,1.0,0,0.0,0.7142857140000001,0,0,3.428571429,1,0.8571,0
99,prop-1,4,2,1,0,0,7,1,0,0,2,2.0,79,0.0,0,0.0,0.75,0,0,38.5,14,7.0,0
100,prop-1,4,35,1,0,20,59,563,8,13,34,0.9650735290000001,507,1.0,11,0.0,0.08907563,0,0,13.02857143,4,1.1714,0
101,prop-1,4,5,2,26,29,6,6,26,3,5,0.75,30,1.0,0,0.692307692,0.46666666700000003,0,0,4.6,2,1.0,0
102,prop-1,4,2,2,0,15,13,1,0,15,2,2.0,62,1.0,0,0.666666667,0.75,0,0,29.0,2,1.0,0
103,prop-1,4,1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
104,prop-1,4,2,4,0,3,13,1,0,3,1,2.0,106,0.0,0,0.9827586209999999,0.666666667,1,2,52.0,9,4.5,0
105,prop-1,4,2,1,0,9,15,1,0,9,2,2.0,40,0.0,0,0.0,0.666666667,0,0,19.0,1,0.5,0
106,prop-1,4,2,2,0,14,20,1,0,14,2,2.0,60,0.0,0,0.5,0.666666667,0,0,29.0,3,1.5,0
107,prop-1,4,2,3,0,4,5,1,0,4,1,2.0,24,1.0,0,0.933333333,0.75,1,1,10.5,4,2.0,0
108,prop-1,4,7,5,0,4,15,1,1,3,6,0.166666667,42,1.0,1,0.925,0.380952381,1,1,4.8571428569999995,1,0.8571,0
109,prop-1,4,5,1,0,16,38,0,1,15,2,0.0,303,1.0,0,0.0,0.6,0,0,59.4,1,0.8,0
110,prop-1,4,2,3,0,6,8,1,0,6,1,2.0,31,1.0,0,0.933333333,0.75,1,1,14.0,5,2.5,0
111,prop-1,4,5,1,0,12,26,6,0,12,2,0.8125,160,0.5,0,0.0,0.35,0,0,30.2,10,2.8,0
112,prop-1,4,3,3,2,12,18,3,2,10,2,1.1875,105,0.5,0,0.7142857140000001,0.444444444,1,1,31.33333333,4,1.6667,1
113,prop-1,4,1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
114,prop-1,4,2,5,0,8,16,1,0,8,1,2.0,64,1.0,0,0.993055556,0.75,1,5,30.0,7,3.5,0
115,prop-1,4,2,7,0,2,6,1,0,2,1,2.0,23,0.0,0,0.981132075,0.75,2,2,10.5,2,1.0,0
116,prop-1,4,5,2,0,7,14,10,0,7,1,2.0,33,0.0,0,0.5555555560000001,0.533333333,1,2,5.6,1,0.8,0
117,prop-1,4,2,3,0,4,5,1,0,4,1,2.0,24,1.0,0,0.933333333,0.75,1,1,10.5,4,2.0,0
118,prop-1,4,23,1,0,43,113,103,17,30,19,0.974025974,950,0.380952381,1,0.0,0.106060606,0,0,39.39130435,13,3.3913,0
119,prop-1,4,1,1,0,22,1,0,21,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
120,prop-1,4,3,1,1,24,51,3,1,23,2,2.0,170,0.0,0,0.0,0.5,0,0,55.66666667,6,2.3333,0
121,prop-1,4,2,3,0,3,5,1,0,3,1,2.0,16,0.0,0,0.933333333,0.75,1,1,6.5,2,1.0,0
122,prop-1,4,2,4,0,7,19,1,1,6,1,2.0,166,0.0,0,0.9827586209999999,0.666666667,1,2,82.0,10,5.0,0
123,prop-1,4,3,3,0,9,12,1,2,7,2,0.75,51,0.5,0,0.8666666670000001,0.444444444,0,0,15.33333333,2,1.0,0
124,prop-1,4,2,1,0,4,10,1,1,3,2,2.0,59,0.0,0,0.0,0.75,0,0,28.5,5,2.5,0
125,prop-1,4,17,3,2,23,50,116,5,19,6,0.9722222220000001,201,0.666666667,2,0.8660714290000001,0.1875,2,8,10.29411765,4,1.0588,0
126,prop-1,4,3,1,0,8,18,3,0,8,2,2.0,58,0.0,0,0.0,0.5,0,0,18.33333333,3,1.3333,0
127,prop-1,4,2,3,0,2,5,1,0,2,1,2.0,30,1.0,0,0.933333333,0.75,1,1,13.5,5,2.5,0
128,prop-1,4,2,1,0,11,15,1,0,11,2,2.0,59,1.0,0,0.0,0.666666667,0,0,28.0,3,1.5,0
129,prop-1,4,2,3,0,3,4,1,0,3,1,2.0,9,0.0,0,0.8,0.75,1,1,3.5,1,0.5,0
130,prop-1,4,10,6,0,15,36,43,5,14,2,1.0,174,0.6,0,0.9243697479999999,0.5,3,5,15.9,4,1.2,0
131,prop-1,4,4,2,0,8,14,6,1,7,1,2.0,31,0.0,0,0.8125,0.583333333,1,3,6.75,2,1.0,0
132,prop-1,4,4,1,0,30,52,4,1,29,2,0.916666667,186,0.5,0,0.0,0.41666666700000005,0,0,44.5,4,1.25,0
133,prop-1,4,8,3,0,6,21,6,0,6,6,0.7857142859999999,151,1.0,0,0.8478260870000001,0.325,2,6,17.375,5,1.875,0
134,prop-1,4,3,2,0,8,14,1,0,8,2,0.5,66,1.0,0,0.75,0.666666667,1,1,20.66666667,4,1.3333,0
135,prop-1,4,6,1,0,24,73,15,0,24,3,1.0,331,0.0,0,0.0,0.38888888899999996,0,0,53.0,8,3.1667,1
136,prop-1,4,2,3,0,4,5,1,0,4,1,2.0,23,1.0,0,0.933333333,0.75,1,1,10.0,3,1.5,0
137,prop-1,4,2,2,0,11,16,1,0,11,2,2.0,62,0.0,0,0.666666667,0.666666667,2,2,30.0,6,3.0,1
138,prop-1,4,7,1,0,8,29,1,1,7,1,0.583333333,109,0.5,0,0.0,0.233333333,0,0,14.28571429,3,1.2857,0
139,prop-1,4,4,2,0,29,58,4,0,29,2,0.833333333,220,0.5,0,0.5,0.444444444,1,1,53.5,8,2.25,1
140,prop-1,4,14,5,0,19,119,61,7,15,2,0.7606837609999999,561,0.8888888890000001,1,0.9821693909999999,0.246153846,0,0,38.42857143,7,1.5,0
141,prop-1,4,5,3,0,2,20,8,0,2,2,1.0625,79,0.75,0,0.8235294120000001,0.666666667,1,1,14.0,5,1.4,0
142,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,16,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
143,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
144,prop-1,4,8,4,0,12,36,26,2,11,3,0.8214285709999999,189,1.0,1,0.87037037,0.34375,1,2,22.125,4,1.5,0
145,prop-1,4,11,3,0,18,45,35,1,17,7,0.8666666670000001,186,0.333333333,0,0.907216495,0.2875,2,11,15.63636364,2,1.0,0
146,prop-1,4,14,1,0,18,69,59,1,17,12,0.9,492,0.8,2,0.0,0.269230769,0,0,33.42857143,2,1.1429,0
147,prop-1,4,41,4,7,59,160,664,18,46,23,0.9614583329999999,1159,0.41666666700000005,2,0.727272727,0.1275,3,13,26.68292683,15,2.5122,3
148,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,10,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
149,prop-1,4,9,3,0,16,29,0,5,11,7,0.55,243,0.8,0,0.7222222220000001,0.37777777799999995,0,0,25.44444444,11,2.0,0
150,prop-1,4,7,3,0,11,27,7,0,11,7,0.833333333,219,1.0,0,0.8666666670000001,0.37142857100000004,2,6,29.42857143,9,2.8571,0
151,prop-1,4,1,1,0,6,1,0,6,0,1,2.0,6,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
152,prop-1,4,14,5,0,31,80,91,3,30,5,1.076923077,808,0.0,0,0.8888888890000001,0.303571429,1,3,56.42857143,22,2.5714,1
153,prop-1,4,2,3,0,4,6,1,0,4,1,2.0,25,1.0,0,0.933333333,0.75,1,1,11.0,4,2.0,0
154,prop-1,4,4,1,0,11,8,6,1,10,4,2.0,31,0.0,0,0.0,0.666666667,0,0,6.75,1,0.75,0
155,prop-1,4,4,1,0,13,16,6,0,13,2,2.0,88,0.0,0,0.0,0.666666667,0,0,21.0,6,2.5,0
156,prop-1,4,17,1,0,3,18,88,1,2,17,0.875,108,1.0,0,0.0,0.382352941,0,0,4.882352941000001,1,0.9412,0
157,prop-1,4,5,3,0,7,18,8,0,7,2,1.0,95,0.666666667,0,0.8235294120000001,0.5,1,2,17.4,8,2.0,0
158,prop-1,4,2,4,0,7,11,1,0,7,2,2.0,31,0.0,0,0.875,0.75,1,1,14.5,1,0.5,0
159,prop-1,4,8,1,0,13,45,16,1,12,1,1.023809524,204,0.833333333,0,0.0,0.23809523800000001,0,0,23.75,2,0.875,0
160,prop-1,4,2,7,0,8,16,1,1,8,1,2.0,69,1.0,0,0.9910714290000001,1.0,1,1,32.5,5,2.5,0
161,prop-1,4,5,1,0,5,6,0,5,0,5,0.5,30,1.0,0,0.0,0.6,0,0,4.6,1,0.8,0
162,prop-1,4,7,6,0,8,50,15,2,7,1,0.541666667,220,1.0,0,0.9926199259999999,0.27777777800000003,0,0,29.85714286,2,0.7143,0
163,prop-1,4,3,2,0,13,18,1,1,12,3,2.0,94,0.0,0,0.857142857,0.46666666700000003,0,0,30.33333333,2,1.3333,1
164,prop-1,4,2,4,0,5,18,1,0,5,1,2.0,134,0.0,0,0.9827586209999999,0.666666667,1,2,66.0,4,2.0,0
165,prop-1,4,3,5,0,7,19,3,0,7,2,1.0,63,0.0,0,0.882352941,0.444444444,2,2,19.66666667,3,1.3333,0
166,prop-1,4,8,2,0,14,34,20,12,2,5,0.904761905,217,0.833333333,0,0.666666667,0.346938776,1,2,25.375,10,1.875,0
167,prop-1,4,9,1,0,13,38,16,1,12,7,0.825,269,0.8,1,0.0,0.194444444,0,0,28.33333333,9,2.8889,0
168,prop-1,4,12,3,2,14,37,58,4,10,6,0.9636363640000001,152,0.8,1,0.811320755,0.22727272699999998,1,3,11.25,4,1.0833,0
169,prop-1,4,3,3,0,10,12,1,1,9,2,0.625,63,0.75,0,0.8666666670000001,0.4,0,0,18.66666667,2,1.0,0
170,prop-1,4,3,4,5,9,12,1,6,3,2,2.0,43,0.0,0,0.9807692309999999,0.666666667,1,1,13.33333333,1,0.6667,0
171,prop-1,4,2,3,0,7,8,1,0,7,1,2.0,38,1.0,0,0.933333333,0.75,1,1,17.5,7,3.5,0
172,prop-1,4,2,2,0,2,3,1,1,1,1,2.0,7,0.0,0,0.9285714290000001,1.0,1,2,2.5,1,0.5,0
173,prop-1,4,8,5,0,16,25,16,4,13,4,0.857142857,89,0.666666667,0,0.946564885,0.375,2,4,9.75,1,0.875,0
174,prop-1,4,5,1,0,12,31,10,0,12,4,1.0,138,0.0,0,0.0,0.4,0,0,26.4,3,1.2,0
175,prop-1,4,15,1,0,32,67,97,18,14,11,0.976190476,485,0.666666667,0,0.0,0.17032967,0,0,30.73333333,10,3.5333,1
176,prop-1,4,3,1,0,19,51,3,0,19,2,1.0,171,0.0,0,0.0,0.41666666700000005,0,0,55.66666667,8,3.0,0
177,prop-1,4,3,1,0,20,3,3,19,1,3,1.5,5,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
178,prop-1,4,3,4,0,10,24,3,5,6,1,2.0,77,0.0,0,0.9807692309999999,1.0,3,3,24.66666667,2,1.0,0
179,prop-1,4,1,2,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
180,prop-1,4,3,1,0,14,28,1,0,14,3,1.0,125,0.25,1,0.0,0.5,0,0,39.33333333,4,1.6667,0
181,prop-1,4,2,3,0,1,5,1,0,1,2,2.0,26,1.0,0,0.933333333,0.833333333,1,1,11.5,3,1.5,0
182,prop-1,4,7,5,0,4,15,1,1,3,6,0.166666667,42,1.0,1,0.926829268,0.380952381,1,1,4.8571428569999995,1,0.8571,0
183,prop-1,4,12,1,0,36,95,64,2,34,5,0.96969697,768,1.0,0,0.0,0.318181818,0,0,62.5,14,4.0,1
184,prop-1,4,4,1,0,3,13,4,1,2,1,0.833333333,49,0.5,0,0.0,0.333333333,0,0,10.75,3,1.0,0
185,prop-1,4,17,1,0,142,17,136,136,6,17,2.0,17,0.0,0,0.0,0.264705882,0,0,0.0,1,1.0,0
186,prop-1,4,5,1,0,5,7,10,5,0,4,1.25,45,0.0,0,0.0,0.2,0,0,7.4,4,1.4,0
187,prop-1,4,2,3,0,6,8,1,0,6,1,2.0,31,1.0,0,0.933333333,0.75,1,1,14.0,5,2.5,0
188,prop-1,4,22,1,0,16,22,231,13,4,22,1.047619048,37,0.0,0,0.0,0.17272727300000001,0,0,0.0,1,1.0,0
189,prop-1,4,4,1,0,25,4,6,25,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
190,prop-1,4,2,1,0,6,9,1,0,6,2,2.0,19,0.0,0,0.0,0.666666667,0,0,8.5,1,0.5,0
191,prop-1,4,5,2,0,15,39,10,1,14,3,2.0,157,0.0,0,0.333333333,0.28571428600000004,1,1,30.4,3,1.6,0
192,prop-1,4,2,3,0,2,7,1,0,2,1,2.0,36,0.0,0,0.933333333,0.75,1,1,16.5,5,2.5,0
193,prop-1,4,2,3,0,4,5,1,0,4,1,2.0,24,1.0,0,0.933333333,0.75,1,1,10.5,4,2.0,0
194,prop-1,4,24,1,0,17,98,0,2,15,3,0.9765886290000001,1885,0.923076923,0,0.0,0.21256038600000002,0,0,77.0,8,3.9167,0
195,prop-1,4,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
196,prop-1,4,18,1,1,19,62,81,5,17,7,0.682352941,368,0.8,1,0.0,0.19117647100000001,0,0,19.16666667,4,1.6111,0
197,prop-1,4,11,1,0,15,47,55,1,14,8,2.0,295,0.0,0,0.0,0.5,0,0,25.81818182,3,2.2727,0
198,prop-1,4,3,3,0,9,18,3,0,9,2,1.0,65,0.0,0,0.7142857140000001,0.444444444,1,1,20.33333333,5,2.0,1
199,prop-1,4,9,1,2,4,42,16,3,2,1,0.875,229,0.857142857,0,0.0,0.625,0,0,23.66666667,5,1.4444,0
200,prop-1,4,4,2,0,12,20,4,0,12,2,0.833333333,77,0.5,0,0.5,0.41666666700000005,1,1,17.75,2,0.75,0
201,prop-1,4,6,5,0,23,38,15,3,20,5,1.2,299,1.0,0,0.96124031,0.583333333,2,2,48.66666667,6,2.8333,0
202,prop-1,4,6,4,0,14,26,7,2,12,4,0.966666667,134,0.333333333,0,0.894736842,0.46666666700000003,2,2,20.33333333,6,1.1667,1
